file,youtube_title,playlist,description
lab2-p6.mp4,[MEF W2.L P6] Pass 1 Betas and Pass 2 Cross-Sections,Week 2 — OLS & Inference,"Pass 1 Betas and Pass 2 Cross-Sections — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab2-p7.mp4,[MEF W2.L P7] Aggregating to the Fama–MacBeth Estimate,Week 2 — OLS & Inference,"Aggregating to the Fama–MacBeth Estimate — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab2-p8.mp4,[MEF W2.L P8] Reading the SE and Wrapping Up,Week 2 — OLS & Inference,"Reading the SE and Wrapping Up — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor2-p1.mp4,[MEF W2.M P1] The Point Estimate Is the Easy Part,Week 2 — OLS & Inference,"The Point Estimate Is the Easy Part — ASSIP Empirical Finance Camp. Part 1 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor2-p2.mp4,"[MEF W2.M P2] One Sandwich, Many Fillings",Week 2 — OLS & Inference,"One Sandwich, Many Fillings — ASSIP Empirical Finance Camp. Part 2 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor2-p3.mp4,[MEF W2.M P3] The Panel Case — Petersen's Taxonomy,Week 2 — OLS & Inference,"The Panel Case — Petersen's Taxonomy — ASSIP Empirical Finance Camp. Part 3 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor2-p4.mp4,[MEF W2.M P4] The Few-Clusters Trap & Thinking Like the Referee,Week 2 — OLS & Inference,"The Few-Clusters Trap & Thinking Like the Referee — ASSIP Empirical Finance Camp. Part 4 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch31-p1.mp4,"[MEF W3.1 P1] Potential Outcomes: Two Worlds, One Person",Week 3 — Causal Inference,"Potential Outcomes: Two Worlds, One Person — ASSIP Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch31-p2.mp4,[MEF W3.1 P2] The Fundamental Problem and the Estimands,Week 3 — Causal Inference,"The Fundamental Problem and the Estimands — ASSIP Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch31-p3.mp4,[MEF W3.1 P3] The Naive Estimator and Selection Bias,Week 3 — Causal Inference,"The Naive Estimator and Selection Bias — ASSIP Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch31-p4.mp4,[MEF W3.1 P4] SUTVA: The Assumption Hiding in the Notation,Week 3 — Causal Inference,"SUTVA: The Assumption Hiding in the Notation — ASSIP Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch31-p5.mp4,[MEF W3.1 P5] Randomization and the Bridge to Controlling for X,Week 3 — Causal Inference,"Randomization and the Bridge to Controlling for X — ASSIP Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p1.mp4,[MEF W3.2 P1] Matching and Propensity Scores: The Setup,Week 3 — Causal Inference,"Matching and Propensity Scores: The Setup — ASSIP Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p2.mp4,[MEF W3.2 P2] Why the Naive Comparison Fails,Week 3 — Causal Inference,"Why the Naive Comparison Fails — ASSIP Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p3.mp4,[MEF W3.2 P3] The Conditional Independence Assumption,Week 3 — Causal Inference,"The Conditional Independence Assumption — ASSIP Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p4.mp4,"[MEF W3.2 P4] Compare Like With Like, Then Average",Week 3 — Causal Inference,"Compare Like With Like, Then Average — ASSIP Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p5.mp4,[MEF W3.2 P5] Overlap and the Curse of Dimensionality,Week 3 — Causal Inference,"Overlap and the Curse of Dimensionality — ASSIP Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p6.mp4,[MEF W3.2 P6] The Propensity Score and the Rosenbaum–Rubin Reduction,Week 3 — Causal Inference,"The Propensity Score and the Rosenbaum–Rubin Reduction — ASSIP Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p7.mp4,[MEF W3.2 P7] Estimating the Score: Two Disciplines,Week 3 — Causal Inference,"Estimating the Score: Two Disciplines — ASSIP Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p8.mp4,[MEF W3.2 P8] Nearest-Neighbor and Caliper Matching,Week 3 — Causal Inference,"Nearest-Neighbor and Caliper Matching — ASSIP Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p9.mp4,[MEF W3.2 P9] The PSM Workflow on Maya's Program,Week 3 — Causal Inference,"The PSM Workflow on Maya's Program — ASSIP Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p10.mp4,[MEF W3.2 P10] Balance Diagnostics and the Firewall,Week 3 — Causal Inference,"Balance Diagnostics and the Firewall — ASSIP Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p11.mp4,[MEF W3.2 P11] When It Fails: CIA Is Untestable,Week 3 — Causal Inference,"When It Fails: CIA Is Untestable — ASSIP Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch32-p12.mp4,"[MEF W3.2 P12] What Matching Buys, and What to Carry Forward",Week 3 — Causal Inference,"What Matching Buys, and What to Carry Forward — ASSIP Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p1.mp4,"[MEF W3.3 P1] Past Matching: Three Tools, One Theme",Week 3 — Causal Inference,"Past Matching: Three Tools, One Theme — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p2.mp4,[MEF W3.3 P2] Inverse-Probability Weighting: The Trick,Week 3 — Causal Inference,"Inverse-Probability Weighting: The Trick — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p3.mp4,[MEF W3.3 P3] Two Estimators and a Worked Number,Week 3 — Causal Inference,"Two Estimators and a Worked Number — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p4.mp4,[MEF W3.3 P4] When IPW Explodes — and the Defenses,Week 3 — Causal Inference,"When IPW Explodes — and the Defenses — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p5.mp4,[MEF W3.3 P5] Entropy Balancing: Solve for the Weights,Week 3 — Causal Inference,"Entropy Balancing: Solve for the Weights — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p6.mp4,[MEF W3.3 P6] Why Entropy Balancing Is Steadier,Week 3 — Causal Inference,"Why Entropy Balancing Is Steadier — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p7.mp4,[MEF W3.3 P7] Doubly Robust: Two Shots at the Truth,Week 3 — Causal Inference,"Doubly Robust: Two Shots at the Truth — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p8.mp4,[MEF W3.3 P8] Beyond the Safety Net: Efficiency and ML,Week 3 — Causal Inference,"Beyond the Safety Net: Efficiency and ML — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p9.mp4,[MEF W3.3 P9] The Code: Three Methods Side by Side,Week 3 — Causal Inference,"The Code: Three Methods Side by Side — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch33-p10.mp4,"[MEF W3.3 P10] Choosing a Method, and the Ceiling",Week 3 — Causal Inference,"Choosing a Method, and the Ceiling — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p1.mp4,[MEF W3.4 P1] Instrumental Variables: The Escape Hatch,Week 3 — Causal Inference,"Instrumental Variables: The Escape Hatch — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p2.mp4,[MEF W3.4 P2] The Problem IV Solves,Week 3 — Causal Inference,"The Problem IV Solves — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p3.mp4,[MEF W3.4 P3] Relevance and Exclusion,Week 3 — Causal Inference,"Relevance and Exclusion — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p4.mp4,[MEF W3.4 P4] Maya's Mailer and the Wald Estimator,Week 3 — Causal Inference,"Maya's Mailer and the Wald Estimator — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p5.mp4,[MEF W3.4 P5] A Worked Number and Why Wald Beats OLS,Week 3 — Causal Inference,"A Worked Number and Why Wald Beats OLS — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p6.mp4,[MEF W3.4 P6] 2SLS as Frisch–Waugh–Lovell,Week 3 — Causal Inference,"2SLS as Frisch–Waugh–Lovell — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p7.mp4,[MEF W3.4 P7] LATE: The Four Types,Week 3 — Causal Inference,"LATE: The Four Types — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p8.mp4,[MEF W3.4 P8] The LATE Theorem and the IV Table,Week 3 — Causal Inference,"The LATE Theorem and the IV Table — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p9.mp4,[MEF W3.4 P9] Weak Instruments: When the Lever Barely Moves,Week 3 — Causal Inference,"Weak Instruments: When the Lever Barely Moves — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch34-p10.mp4,[MEF W3.4 P10] The Code and What to Carry Forward,Week 3 — Causal Inference,"The Code and What to Carry Forward — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p1.mp4,[MEF W3.5 P1] Reading an IV Paper: The First Two Questions,Week 3 — Causal Inference,"Reading an IV Paper: The First Two Questions — ASSIP Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p2.mp4,"[MEF W3.5 P2] Exclusion, Compliers, and Identification",Week 3 — Causal Inference,"Exclusion, Compliers, and Identification — ASSIP Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p3.mp4,[MEF W3.5 P3] The Weak-Instrument Pathology,Week 3 — Causal Inference,"The Weak-Instrument Pathology — ASSIP Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p4.mp4,[MEF W3.5 P4] Quarter of Birth and the Anderson–Rubin Idea,Week 3 — Causal Inference,"Quarter of Birth and the Anderson–Rubin Idea — ASSIP Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p5.mp4,[MEF W3.5 P5] Anderson–Rubin: Why It Works and Its Weird Shapes,Week 3 — Causal Inference,"Anderson–Rubin: Why It Works and Its Weird Shapes — ASSIP Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p6.mp4,[MEF W3.5 P6] The Overidentification Test,Week 3 — Causal Inference,"The Overidentification Test — ASSIP Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p7.mp4,[MEF W3.5 P7] Many-Instruments Bias: When More Is Worse,Week 3 — Causal Inference,"Many-Instruments Bias: When More Is Worse — ASSIP Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p8.mp4,[MEF W3.5 P8] Reproducing the Disaster in Code,Week 3 — Causal Inference,"Reproducing the Disaster in Code — ASSIP Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch35-p9.mp4,[MEF W3.5 P9] The IV Reader's Ledger and What Comes Next,Week 3 — Causal Inference,"The IV Reader's Ledger and What Comes Next — ASSIP Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab3-p1.mp4,[MEF W3.L P1] Lab 3 — Build the Weak-IV Disaster,Week 3 — Causal Inference,"Lab 3 — Build the Weak-IV Disaster — ASSIP Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab3-p2.mp4,[MEF W3.L P2] The DGP and the OLS Bias,Week 3 — Causal Inference,"The DGP and the OLS Bias — ASSIP Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab3-p3.mp4,[MEF W3.L P3] 2SLS by Hand on a Single Draw,Week 3 — Causal Inference,"2SLS by Hand on a Single Draw — ASSIP Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab3-p4.mp4,"[MEF W3.L P4] The Monte Carlo — Coverage Fails, AR Rescues",Week 3 — Causal Inference,"The Monte Carlo — Coverage Fails, AR Rescues — ASSIP Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab3-p5.mp4,[MEF W3.L P5] Effective F and the Strong-Instrument Contrast,Week 3 — Causal Inference,"Effective F and the Strong-Instrument Contrast — ASSIP Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor3-p1.mp4,[MEF W3.M P1] Natural Experiments: Finding the Lever Nature Pulled,Week 3 — Causal Inference,"Natural Experiments: Finding the Lever Nature Pulled — ASSIP Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor3-p2.mp4,[MEF W3.M P2] Pillar One: As-Good-As-Random Assignment,Week 3 — Causal Inference,"Pillar One: As-Good-As-Random Assignment — ASSIP Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor3-p3.mp4,[MEF W3.M P3] Pillar Two: The Exclusion Restriction,Week 3 — Causal Inference,"Pillar Two: The Exclusion Restriction — ASSIP Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor3-p4.mp4,"[MEF W3.M P4] Pillar Three: Compliers, and How to Read a Design",Week 3 — Causal Inference,"Pillar Three: Compliers, and How to Read a Design — ASSIP Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor3-p5.mp4,[MEF W3.M P5] A Real Regulatory Pilot: Short-Sale Constraints and Crash Risk,Week 3 — Causal Inference,"A Real Regulatory Pilot: Short-Sale Constraints and Crash Risk — ASSIP Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p1.mp4,[MEF W4.1 P1] Difference-in-Differences: The 2×2,Week 4 — Quasi-Experiments,"Difference-in-Differences: The 2×2 — ASSIP Empirical Finance Camp. Part 1 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p2.mp4,[MEF W4.1 P2] Potential Outcomes and Parallel Trends,Week 4 — Quasi-Experiments,"Potential Outcomes and Parallel Trends — ASSIP Empirical Finance Camp. Part 2 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p3.mp4,[MEF W4.1 P3] DiD as One Regression Coefficient,Week 4 — Quasi-Experiments,"DiD as One Regression Coefficient — ASSIP Empirical Finance Camp. Part 3 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p4.mp4,[MEF W4.1 P4] Event Studies: Letting the Effect Breathe,Week 4 — Quasi-Experiments,"Event Studies: Letting the Effect Breathe — ASSIP Empirical Finance Camp. Part 4 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p5.mp4,[MEF W4.1 P5] Pre-Trends and Clustered Inference,Week 4 — Quasi-Experiments,"Pre-Trends and Clustered Inference — ASSIP Empirical Finance Camp. Part 5 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch41-p6.mp4,[MEF W4.1 P6] The Crack in the 2×2,Week 4 — Quasi-Experiments,"The Crack in the 2×2 — ASSIP Empirical Finance Camp. Part 6 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p1.mp4,[MEF W4.2 P1] The Staggered-Adoption Crisis: Framing,Week 4 — Quasi-Experiments,"The Staggered-Adoption Crisis: Framing — ASSIP Empirical Finance Camp. Part 1 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p2.mp4,[MEF W4.2 P2] The Result in One Plain Sentence,Week 4 — Quasi-Experiments,"The Result in One Plain Sentence — ASSIP Empirical Finance Camp. Part 2 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p3.mp4,[MEF W4.2 P3] Why TWFE Looks Innocent — and Where the Trap Is Set,Week 4 — Quasi-Experiments,"Why TWFE Looks Innocent — and Where the Trap Is Set — ASSIP Empirical Finance Camp. Part 3 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p4.mp4,[MEF W4.2 P4] Why It Hid for Thirty Years — and the Smallest Broken World,Week 4 — Quasi-Experiments,"Why It Hid for Thirty Years — and the Smallest Broken World — ASSIP Empirical Finance Camp. Part 4 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p5.mp4,"[MEF W4.2 P5] The Sign Flip, Live",Week 4 — Quasi-Experiments,"The Sign Flip, Live — ASSIP Empirical Finance Camp. Part 5 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p6.mp4,[MEF W4.2 P6] Goodman-Bacon: The Four Kinds of 2x2,Week 4 — Quasi-Experiments,"Goodman-Bacon: The Four Kinds of 2x2 — ASSIP Empirical Finance Camp. Part 6 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p7.mp4,[MEF W4.2 P7] Goodman-Bacon: The Weights and the Punchline,Week 4 — Quasi-Experiments,"Goodman-Bacon: The Weights and the Punchline — ASSIP Empirical Finance Camp. Part 7 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p8.mp4,"[MEF W4.2 P8] The Negative-Weights Problem, in Full Generality",Week 4 — Quasi-Experiments,"The Negative-Weights Problem, in Full Generality — ASSIP Empirical Finance Camp. Part 8 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p9.mp4,[MEF W4.2 P9] The Shared Fix: Clean Controls and Transparent Aggregation,Week 4 — Quasi-Experiments,"The Shared Fix: Clean Controls and Transparent Aggregation — ASSIP Empirical Finance Camp. Part 9 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p10.mp4,[MEF W4.2 P10] Callaway–Sant'Anna: The Group-Time ATT,Week 4 — Quasi-Experiments,"Callaway–Sant'Anna: The Group-Time ATT — ASSIP Empirical Finance Camp. Part 10 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p11.mp4,[MEF W4.2 P11] Aggregating the Grid — and Recovering the Truth,Week 4 — Quasi-Experiments,"Aggregating the Grid — and Recovering the Truth — ASSIP Empirical Finance Camp. Part 11 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p12.mp4,"[MEF W4.2 P12] Two More Routes, and the Code",Week 4 — Quasi-Experiments,"Two More Routes, and the Code — ASSIP Empirical Finance Camp. Part 12 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch42-p13.mp4,[MEF W4.2 P13] What to Carry Forward — and Your Turn,Week 4 — Quasi-Experiments,"What to Carry Forward — and Your Turn — ASSIP Empirical Finance Camp. Part 13 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p1.mp4,[MEF W4.3 P1] Regression Discontinuity: The Jump Is the Effect,Week 4 — Quasi-Experiments,"Regression Discontinuity: The Jump Is the Effect — ASSIP Empirical Finance Camp. Part 1 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p2.mp4,[MEF W4.3 P2] Local Randomization and the Continuity Assumption,Week 4 — Quasi-Experiments,"Local Randomization and the Continuity Assumption — ASSIP Empirical Finance Camp. Part 2 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p3.mp4,[MEF W4.3 P3] Sharp RD: The Estimand,Week 4 — Quasi-Experiments,"Sharp RD: The Estimand — ASSIP Empirical Finance Camp. Part 3 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p4.mp4,"[MEF W4.3 P4] A Worked Number, and When the Cutoff Only Nudges",Week 4 — Quasi-Experiments,"A Worked Number, and When the Cutoff Only Nudges — ASSIP Empirical Finance Camp. Part 4 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p5.mp4,[MEF W4.3 P5] Fuzzy RD Is Instrumental Variables,Week 4 — Quasi-Experiments,"Fuzzy RD Is Instrumental Variables — ASSIP Empirical Finance Camp. Part 5 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p6.mp4,[MEF W4.3 P6] Why Global Polynomials Are a Trap,Week 4 — Quasi-Experiments,"Why Global Polynomials Are a Trap — ASSIP Empirical Finance Camp. Part 6 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p7.mp4,[MEF W4.3 P7] The Fix: Local Linear Regression,Week 4 — Quasi-Experiments,"The Fix: Local Linear Regression — ASSIP Empirical Finance Camp. Part 7 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p8.mp4,[MEF W4.3 P8] Bandwidth: The Bias–Variance Trade-off,Week 4 — Quasi-Experiments,"Bandwidth: The Bias–Variance Trade-off — ASSIP Empirical Finance Camp. Part 8 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p9.mp4,[MEF W4.3 P9] IK and CCT: Choosing the Bandwidth,Week 4 — Quasi-Experiments,"IK and CCT: Choosing the Bandwidth — ASSIP Empirical Finance Camp. Part 9 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p10.mp4,[MEF W4.3 P10] How to Read an RD Plot,Week 4 — Quasi-Experiments,"How to Read an RD Plot — ASSIP Empirical Finance Camp. Part 10 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p11.mp4,[MEF W4.3 P11] The McCrary Density Test,Week 4 — Quasi-Experiments,"The McCrary Density Test — ASSIP Empirical Finance Camp. Part 11 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p12.mp4,[MEF W4.3 P12] The Full Validity Checklist,Week 4 — Quasi-Experiments,"The Full Validity Checklist — ASSIP Empirical Finance Camp. Part 12 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch43-p13.mp4,"[MEF W4.3 P13] The Russell Wrinkle, the Code, and Takeaways",Week 4 — Quasi-Experiments,"The Russell Wrinkle, the Code, and Takeaways — ASSIP Empirical Finance Camp. Part 13 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p1.mp4,[MEF W4.4 P1] Synthetic Control: When You Have One Treated Unit,Week 4 — Quasi-Experiments,"Synthetic Control: When You Have One Treated Unit — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p2.mp4,[MEF W4.4 P2] The Setup and the Estimator,Week 4 — Quasi-Experiments,"The Setup and the Estimator — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p3.mp4,[MEF W4.4 P3] Choosing the Weights: Matching the Pre-Period,Week 4 — Quasi-Experiments,"Choosing the Weights: Matching the Pre-Period — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p4.mp4,"[MEF W4.4 P4] Why Convexity: No Extrapolation, Sparse Weights",Week 4 — Quasi-Experiments,"Why Convexity: No Extrapolation, Sparse Weights — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p5.mp4,[MEF W4.4 P5] The Donor Pool and the Assumptions That Protect It,Week 4 — Quasi-Experiments,"The Donor Pool and the Assumptions That Protect It — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
